id,type,sample,order,model,prompt,generation,Noun 1,Noun 2,Noun 1 COREF,Noun 1 NEW,Noun 1 MODAL,Noun 2 COREF,Noun 2 NEW,Noun 2 MODAL,Ambiguous COREF,Neither mentioned,
12_ticket_affirmative_negation_ref,affirmative_negation,1,1,gpt2-xl,Thomas booked a ticket in advance but he didn't book a hotel room. The,Thomas booked a ticket in advance but he didn't book a hotel room. The first hotel would have cost $30.,ticket,hotel room,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
12_ticket_affirmative_negation_ref,affirmative_negation,1,2,gpt2-xl,Thomas booked a hotel room in advance but he didn't book a ticket. The,"Thomas booked a hotel room in advance but he didn't book a ticket. The only one who did was Rene van Gerwen (who I've never seen at the Pro Tour), who had booked tickets that morning, only to be sent home about ten minutes before he was due to get on.",ticket,hotel room,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
12_ticket_negation_affirmative_ref,negation_affirmative,1,1,gpt2-xl,Thomas didn't book a ticket in advance but he booked a hotel room. The,Thomas didn't book a ticket in advance but he booked a hotel room. The police did not come to his hotel room to talk to him.,ticket,hotel room,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
12_ticket_negation_affirmative_ref,negation_affirmative,1,2,gpt2-xl,Thomas didn't book a hotel room in advance but he booked a ticket. The,"Thomas didn't book a hotel room in advance but he booked a ticket. The first he knew was when he checked into his hotel the night before, a Friday.",ticket,hotel room,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
12_ticket_know_doubt_ref,know_doubt,1,1,gpt2-xl,I know that Thomas booked a ticket in advance but I doubt that he booked a hotel room. The,I know that Thomas booked a ticket in advance but I doubt that he booked a hotel room. The only reason that I found out is that a few people in my class had said that they had heard that it is not recommended to book a flight so early.,ticket,hotel room,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
12_ticket_know_doubt_ref,know_doubt,1,2,gpt2-xl,I know that Thomas booked a hotel room in advance but I doubt that he booked a ticket. The,I know that Thomas booked a hotel room in advance but I doubt that he booked a ticket. The police will not do so.,ticket,hotel room,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
12_ticket_doubt_know_ref,doubt_know,1,1,gpt2-xl,I doubt that Thomas booked a ticket in advance but I know that he booked a hotel room. The,I doubt that Thomas booked a ticket in advance but I know that he booked a hotel room. The hotel room is where they kept the evidence as we found out when the hotel room was raided.,ticket,hotel room,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
12_ticket_doubt_know_ref,doubt_know,1,2,gpt2-xl,I doubt that Thomas booked a hotel room in advance but I know that he booked a ticket. The,"I doubt that Thomas booked a hotel room in advance but I know that he booked a ticket. The problem is, I'm not sure why you would book a ticket with such small chance of getting a hotel room.",ticket,hotel room,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
12_ticket_affirmative_modal_ref,affirmative_modal,1,1,gpt2-xl,Thomas booked a ticket in advance but he wanted to book a hotel room. The,Thomas booked a ticket in advance but he wanted to book a hotel room. The hotel told him he could only stay in their guest house.,ticket,hotel room,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
12_ticket_affirmative_modal_ref,affirmative_modal,1,2,gpt2-xl,Thomas booked a hotel room in advance but he wanted to book a ticket. The,"Thomas booked a hotel room in advance but he wanted to book a ticket. The cost for parking is the same even if not booked, he said.",ticket,hotel room,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
12_ticket_modal_affirmative_ref,modal_affirmative,1,1,gpt2-xl,Thomas wanted to book a ticket in advance but he booked a hotel room. The,"Thomas wanted to book a ticket in advance but he booked a hotel room. The woman, on the other hand, had to book on the night of departure and was not allowed to use the hotel's internet.",ticket,hotel room,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
12_ticket_modal_affirmative_ref,modal_affirmative,1,2,gpt2-xl,Thomas wanted to book a hotel room in advance but he booked a ticket. The,"Thomas wanted to book a hotel room in advance but he booked a ticket. The first thing they said was: ""We can't accept this booking, we will not accept this booking, you will have to leave the country or your family will be in danger.",ticket,hotel room,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
12_ticket_managed_failed_ref,managed_failed,1,1,gpt2-xl,Thomas managed to book a ticket in advance but failed to book a hotel room. The,"Thomas managed to book a ticket in advance but failed to book a hotel room. The company said, because of the delay, he did not qualify for the offer.",ticket,hotel room,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
12_ticket_managed_failed_ref,managed_failed,1,2,gpt2-xl,Thomas managed to book a hotel room in advance but failed to book a ticket. The,Thomas managed to book a hotel room in advance but failed to book a ticket. The last-minute ticket was for a Saturday night on the town with three days of shooting.,ticket,hotel room,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
12_ticket_failed_managed_ref,failed_managed,1,1,gpt2-xl,Thomas failed to book a ticket in advance but managed to book a hotel room. The,"Thomas failed to book a ticket in advance but managed to book a hotel room. The group, who call themselves the ""NRA's most active advocates,"" met with their local elected officials, the chairman of the Republican Party in the Town of Lakeview and Republican members of the Lakeview City Council, and were not dissuaded.",ticket,hotel room,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
12_ticket_failed_managed_ref,failed_managed,1,2,gpt2-xl,Thomas failed to book a hotel room in advance but managed to book a ticket. The,Thomas failed to book a hotel room in advance but managed to book a ticket. The couple met at the airline's booking office.,ticket,hotel room,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
13_bed_affirmative_negation_ref,affirmative_negation,1,1,gpt2-xl,Luke bought a bed but he didn't buy a table. The,"Luke bought a bed but he didn't buy a table. The next day, Jesus got down on a hardwood floor, stretched out, and ate a piece of raw liver.",bed,table,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
13_bed_affirmative_negation_ref,affirmative_negation,1,2,gpt2-xl,Luke bought a table but he didn't buy a bed. The,Luke bought a table but he didn't buy a bed. The family is now at the mercy of the school for what time it opens.,bed,table,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
13_bed_negation_affirmative_ref,negation_affirmative,1,1,gpt2-xl,Luke didn't buy a bed but he bought a table. The,Luke didn't buy a bed but he bought a table. The same table was used by Luke and his mother on one of the nights when he was being taken in.,bed,table,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
13_bed_negation_affirmative_ref,negation_affirmative,1,2,gpt2-xl,Luke didn't buy a table but he bought a bed. The,Luke didn't buy a table but he bought a bed. The room was a mess; Luke didn't have much to his name.,bed,table,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
13_bed_know_doubt_ref,know_doubt,1,1,gpt2-xl,I know that Luke bought a bed but I doubt that he bought a table. The,I know that Luke bought a bed but I doubt that he bought a table. The table would be too big.,bed,table,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
13_bed_know_doubt_ref,know_doubt,1,2,gpt2-xl,I know that Luke bought a table but I doubt that he bought a bed. The,I know that Luke bought a table but I doubt that he bought a bed. The furniture is not there and neither is the table for some reason.,bed,table,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,
13_bed_doubt_know_ref,doubt_know,1,1,gpt2-xl,I know that Luke bought a bed but I doubt that he bought a table. The,I know that Luke bought a bed but I doubt that he bought a table. The table that the bed came from can be made using a table saw.,bed,table,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
13_bed_doubt_know_ref,doubt_know,1,2,gpt2-xl,I know that Luke bought a table but I doubt that he bought a bed. The,I know that Luke bought a table but I doubt that he bought a bed. The bed might have been an extension of a table but I doubt it.,bed,table,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
13_bed_affirmative_modal_ref,affirmative_modal,1,1,gpt2-xl,Luke bought a bed but he wanted to buy a table. The,Luke bought a bed but he wanted to buy a table. The bed was not available and he chose it over the table.,bed,table,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
13_bed_affirmative_modal_ref,affirmative_modal,1,2,gpt2-xl,Luke bought a table but he wanted to buy a bed. The,Luke bought a table but he wanted to buy a bed. The woman on his couch refused to buy him a new bed until he paid her for his old one.,bed,table,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
13_bed_modal_affirmative_ref,modal_affirmative,1,1,gpt2-xl,Luke wanted to buy a bed but he bought a table. The,"Luke wanted to buy a bed but he bought a table. The table cost almost £100

After selling his bike he bought a pair of trainers he never use, and another set of trainers he likes to ride, his wife says.",bed,table,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
13_bed_modal_affirmative_ref,modal_affirmative,1,2,gpt2-xl,Luke wanted to buy a table but he bought a bed. The,Luke wanted to buy a table but he bought a bed. The next day he was out the door buying a bed.,bed,table,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
13_bed_managed_failed_ref,managed_failed,1,1,gpt2-xl,Luke managed to buy a bed but he failed to buy a table. The,Luke managed to buy a bed but he failed to buy a table. The table never showed up and they had to use the bunk beds from the living room.,bed,table,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
13_bed_managed_failed_ref,managed_failed,1,2,gpt2-xl,Luke managed to buy a table but he failed to buy a bed. The,"Luke managed to buy a table but he failed to buy a bed. The staff were very rude and unhelpful, he says.",bed,table,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
13_bed_failed_managed_ref,failed_managed,1,1,gpt2-xl,Luke failed to buy a bed but he managed to buy a table. The,Luke failed to buy a bed but he managed to buy a table. The story behind the table is interesting.,bed,table,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
13_bed_failed_managed_ref,failed_managed,1,2,gpt2-xl,Luke failed to buy a table but he managed to buy a bed. The,"Luke failed to buy a table but he managed to buy a bed. The house was too cheap to live on or rent out, so he was paying for it out of his own pocket.",bed,table,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
14_gin_affirmative_negation_ref,affirmative_negation,1,1,gpt2-xl,Dan drank a gin tonic but he didn't drink a manhattan. The,Dan drank a gin tonic but he didn't drink a manhattan. The rest of us ate all sorts of little sweets and nibbles and watched the show.,gin tonic,manhattan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
14_gin_affirmative_negation_ref,affirmative_negation,1,2,gpt2-xl,Dan drank a manhattan but he didn't drink a gin tonic. The,"Dan drank a manhattan but he didn't drink a gin tonic. The problem with a gin tonic is that you can only order it from a bar,"" McBride says.",gin tonic,manhattan,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
14_gin_negation_affirmative_ref,negation_affirmative,1,1,gpt2-xl,Dan didn't drink a gin tonic but he drank a manhattan. The,Dan didn't drink a gin tonic but he drank a manhattan. The man who won the first gold medal was a very large man and wore a suit all through the Olympics.,gin tonic,manhattan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
14_gin_negation_affirmative_ref,negation_affirmative,1,2,gpt2-xl,Dan didn't drink a manhattan but he drank a gin tonic. The,"Dan didn't drink a manhattan but he drank a gin tonic. The tonic was on toast, as was he.",gin tonic,manhattan,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
14_gin_know_doubt_ref,know_doubt,1,1,gpt2-xl,I know that Dan drank a gin tonic but I doubt that he drank a manhattan. The,I know that Dan drank a gin tonic but I doubt that he drank a manhattan. The manhattan is really a dry cocktail and is not meant to taste like gin at all.,gin tonic,manhattan,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
14_gin_know_doubt_ref,know_doubt,1,2,gpt2-xl,I know that Dan drank a manhattan but I doubt that he drank a gin tonic. The,I know that Dan drank a manhattan but I doubt that he drank a gin tonic. The manhattan is better for him.,gin tonic,manhattan,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
14_gin_doubt_know_ref,doubt_know,1,1,gpt2-xl,I doubt that Dan drank a gin tonic but I know that he drank a manhattan. The,I doubt that Dan drank a gin tonic but I know that he drank a manhattan. The manhattan is a gin drink that is made by adding 1 ounce of gin (or other proof liquor) to a 6 ounce glass of standard style gin.,gin tonic,manhattan,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
14_gin_doubt_know_ref,doubt_know,1,2,gpt2-xl,I doubt that Dan drank a manhattan but I know that he drank a gin tonic. The,"I doubt that Dan drank a manhattan but I know that he drank a gin tonic. The gin tonic, which is a drink made with gin, lemon and ice, is often made with the lemon puree mixed with fresh lime.",gin tonic,manhattan,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
14_gin_affirmative_modal_ref,affirmative_modal,1,1,gpt2-xl,Dan drank a gin tonic but he wanted to drink a manhattan. The,Dan drank a gin tonic but he wanted to drink a manhattan. The bartender said let him try a vodka tonic and the man said he just wanted a manhattan.,gin tonic,manhattan,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
14_gin_affirmative_modal_ref,affirmative_modal,1,2,gpt2-xl,Dan drank a manhattan but he wanted to drink a gin tonic. The,"Dan drank a manhattan but he wanted to drink a gin tonic. The bartender looked disgusted and told him he couldn't drink gin tonics, ""He's not a gin-tonic man.",gin tonic,manhattan,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
14_gin_modal_affirmative_ref,modal_affirmative,1,1,gpt2-xl,Dan wanted to drink a gin tonic but he drank a manhattan. The,Dan wanted to drink a gin tonic but he drank a manhattan. The manhattan was really good and we all enjoyed it.,gin tonic,manhattan,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
14_gin_modal_affirmative_ref,modal_affirmative,1,2,gpt2-xl,Dan wanted to drink a manhattan but he drank a gin tonic. The,"Dan wanted to drink a manhattan but he drank a gin tonic. The barista told him they'd never sell gin tonic to a male customer, even though it was cheaper and had the same alcohol content as regular tonic.",gin tonic,manhattan,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
14_gin_managed_failed_ref,managed_failed,1,1,gpt2-xl,Dan managed to mix a gin tonic but failed to mix a manhattan. The,"Dan managed to mix a gin tonic but failed to mix a manhattan. The result was a bitter, sour mess.",gin tonic,manhattan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
14_gin_managed_failed_ref,managed_failed,1,2,gpt2-xl,Dan managed to mix a manhattan but failed to mix a gin tonic. The,"Dan managed to mix a manhattan but failed to mix a gin tonic. The result was an alcoholic concoction of gin, tonic water, ice, and some club soda.",gin tonic,manhattan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
14_gin_failed_managed_ref,failed_managed,1,1,gpt2-xl,Dan failed to mix a gin tonic but managed to mix a manhattan. The,Dan failed to mix a gin tonic but managed to mix a manhattan. The result? The most incredible drink on earth.,gin tonic,manhattan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
14_gin_failed_managed_ref,failed_managed,1,2,gpt2-xl,Dan failed to mix a manhattan but managed to mix a gin tonic. The,Dan failed to mix a manhattan but managed to mix a gin tonic. The bottle was a little underfilled.,gin tonic,manhattan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
15_bone_affirmative_negation_ref,affirmative_negation,1,1,gpt2-xl,David discovered an old jar on his archaeological expedition but he didn't discover a bone. The,"David discovered an old jar on his archaeological expedition but he didn't discover a bone. The bones could be found in their original spot, a small hole in the sand, in the centre of which is a large, red-hued ossuary - the body of an animal.",jar,bone,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
15_bone_affirmative_negation_ref,affirmative_negation,1,2,gpt2-xl,David discovered a bone on his archaeological expedition but he didn't discover an old jar. The,David discovered a bone on his archaeological expedition but he didn't discover an old jar. The researchers made a simple discovery that made them wonder.,jar,bone,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
15_bone_negation_affirmative_ref,negation_affirmative,1,1,gpt2-xl,David didn't discover an old jar on his archaeological expedition but he discovered a bone. The,David didn't discover an old jar on his archaeological expedition but he discovered a bone. The bone isn't quite in a bowl but it is on its side and it is in the shape of a bowl.,jar,bone,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
15_bone_negation_affirmative_ref,negation_affirmative,1,2,gpt2-xl,David didn't discover a bone on his archaeological expedition but he discovered an old jar. The,"David didn't discover a bone on his archaeological expedition but he discovered an old jar. The small jar was a burial container, he believes.",jar,bone,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
15_bone_know_doubt_ref,know_doubt,1,1,gpt2-xl,I know that David discovered an old jar on his archaeological expedition but I doubt that he discovered a bone. The,I know that David discovered an old jar on his archaeological expedition but I doubt that he discovered a bone. The bones are in the area where I believe David's bones were found.,jar,bone,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
15_bone_know_doubt_ref,know_doubt,1,2,gpt2-xl,I know that David discovered a bone on his archaeological expedition but I doubt that he discovered an old jar. The,I know that David discovered a bone on his archaeological expedition but I doubt that he discovered an old jar. The oldest objects that we know of were made at least several thousand years ago.,jar,bone,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
15_bone_doubt_know_ref,doubt_know,1,1,gpt2-xl,I doubt that David discovered an old jar on his archaeological expedition but I know that he discovered a bone. The,I doubt that David discovered an old jar on his archaeological expedition but I know that he discovered a bone. The bone of a dinosaur.,jar,bone,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
15_bone_doubt_know_ref,doubt_know,1,2,gpt2-xl,I doubt that David discovered a bone on his archaeological expedition but I know that he discovered an old jar. The,I doubt that David discovered a bone on his archaeological expedition but I know that he discovered an old jar. The old jar is a reference because the new archaeological evidence shows that David was not on the mound and had a long and interesting history as a traveler.,jar,bone,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
15_bone_affirmative_modal_ref,affirmative_modal,1,1,gpt2-xl,David discovered an old jar on his archaeological expedition but he wanted to discover a bone. The,David discovered an old jar on his archaeological expedition but he wanted to discover a bone. The next day was the final day for the trek and he started looking for a bone.,jar,bone,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
15_bone_affirmative_modal_ref,affirmative_modal,1,2,gpt2-xl,David discovered a bone on his archaeological expedition but he wanted to discover an old jar. The,David discovered a bone on his archaeological expedition but he wanted to discover an old jar. The bone was found a year later by a Polish archaeologist named Dr.,jar,bone,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
15_bone_modal_affirmative_ref,modal_affirmative,1,1,gpt2-xl,David wanted to discover an old jar on his archaeological expedition but he discovered a bone. The,David wanted to discover an old jar on his archaeological expedition but he discovered a bone. The bone was broken and had been partially eaten.,jar,bone,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
15_bone_modal_affirmative_ref,modal_affirmative,1,2,gpt2-xl,David wanted to discover a bone on his archaeological expedition but he discovered an old jar. The,David wanted to discover a bone on his archaeological expedition but he discovered an old jar. The jar contained a bone that was almost perfectly preserved.,jar,bone,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
15_bone_managed_failed_ref,managed_failed,1,1,gpt2-xl,David managed to discover an old jar on his archaeological expedition but failed to discover a bone. The,David managed to discover an old jar on his archaeological expedition but failed to discover a bone. The bones were not the ones he was looking for but he decided to investigate anyway.,jar,bone,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
15_bone_managed_failed_ref,managed_failed,1,2,gpt2-xl,David managed to discover a bone on his archaeological expedition but failed to discover an old jar. The,David managed to discover a bone on his archaeological expedition but failed to discover an old jar. The jar contained a rare ancient human tooth from the early Bronze Age.,jar,bone,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
15_bone_failed_managed_ref,failed_managed,1,1,gpt2-xl,David failed to discover an old jar on his archaeological expedition but managed to discover a bone. The,David failed to discover an old jar on his archaeological expedition but managed to discover a bone. The bone was found to be a bone from a dinosaur.,jar,bone,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
15_bone_failed_managed_ref,failed_managed,1,2,gpt2-xl,David failed to discover a bone on his archaeological expedition but managed to discover an old jar. The,"David failed to discover a bone on his archaeological expedition but managed to discover an old jar. The discovery led him into a quest to discover its secret, which had been kept from him.",jar,bone,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
16_house_affirmative_negation_ref,affirmative_negation,1,1,gpt2-xl,Lisa built a house but she didn't build a shed. The,"Lisa built a house but she didn't build a shed. The house stood there and the shed stood there and it was, I guess, just a waste of time.",house,shed,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
16_house_affirmative_negation_ref,affirmative_negation,1,2,gpt2-xl,Lisa built a shed but she didn't build a house. The,Lisa built a shed but she didn't build a house. The house is the work of two families that knew each other before they met each other and who decided to give it another try after building the structure together.,house,shed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
16_house_negation_affirmative_ref,negation_affirmative,1,1,gpt2-xl,Lisa didn't build a house but she built a shed. The,Lisa didn't build a house but she built a shed. The shed is now a fully functional studio as her creative writing home.,house,shed,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
16_house_negation_affirmative_ref,negation_affirmative,1,2,gpt2-xl,Lisa didn't build a shed but she built a house. The,Lisa didn't build a shed but she built a house. The house was built on a platform.,house,shed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
16_house_know_doubt_ref,know_doubt,1,1,gpt2-xl,I know that Lisa built a house but I doubt that she built a shed. The,"I know that Lisa built a house but I doubt that she built a shed. The shed, if this was the shed then she built it, and not to the same scale with the house.",house,shed,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
16_house_know_doubt_ref,know_doubt,1,2,gpt2-xl,I know that Lisa built a shed but I doubt that she built a house. The,"I know that Lisa built a shed but I doubt that she built a house. The reason I know where she built it is because in her memoir there is her house and she calls it a 'gulf shed'

Source(s): My mom has a shed but I didn't know that it was her and the only way I know the shed is because of 'The Secret'

Marianne · 10 years ago.",house,shed,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
16_house_doubt_know_ref,doubt_know,1,1,gpt2-xl,I doubt that Lisa built a house but I know that she built a shed. The,I doubt that Lisa built a house but I know that she built a shed. The shed came down to the river and she built for herself a home.,house,shed,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
16_house_doubt_know_ref,doubt_know,1,2,gpt2-xl,I doubt that Lisa built a shed but I know that she built a house. The,"I doubt that Lisa built a shed but I know that she built a house. The house was on the right side, the shed would have been on the left.",house,shed,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
16_house_affirmative_modal_ref,affirmative_modal,1,1,gpt2-xl,Lisa built a house but she wanted to build a shed. The,Lisa built a house but she wanted to build a shed. The boys built sheds too.,house,shed,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
16_house_affirmative_modal_ref,affirmative_modal,1,2,gpt2-xl,Lisa built a shed but she wanted to build a house. The,Lisa built a shed but she wanted to build a house. The only place with a building permit would be her house.,house,shed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
16_house_modal_affirmative_ref,modal_affirmative,1,1,gpt2-xl,Lisa wanted to build a house but she built a shed. The,Lisa wanted to build a house but she built a shed. The shed is where the children play the night before they have a sleepover.,house,shed,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
16_house_modal_affirmative_ref,modal_affirmative,1,2,gpt2-xl,Lisa wanted to build a shed but she built a house. The,Lisa wanted to build a shed but she built a house. The first thing they did was a house.,house,shed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
16_house_managed_failed_ref,managed_failed,1,1,gpt2-xl,Lisa managed to build a house but failed to build a shed. The,Lisa managed to build a house but failed to build a shed. The two ended up buying a horse.,house,shed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
16_house_managed_failed_ref,managed_failed,1,2,gpt2-xl,Lisa managed to build a shed but failed to build a house. The,"Lisa managed to build a shed but failed to build a house. The idea for the TV was still there, though.",house,shed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
16_house_failed_managed_ref,failed_managed,1,1,gpt2-xl,Lisa failed to build a house but managed to build a shed. The,"Lisa failed to build a house but managed to build a shed. The house wasn't finished, nor was the shed, but Lisa's father came over to watch her while her son worked on them.",house,shed,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
16_house_failed_managed_ref,failed_managed,1,2,gpt2-xl,Lisa failed to build a shed but managed to build a house. The,Lisa failed to build a shed but managed to build a house. The two-storey house was a small one with about a 25-foot-by-25-foot front and the back and sides were 20 feet long.,house,shed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1_dog_affirmative_negation_ref,affirmative_negation,1,1,GPT-3,John owns a dog but he doesn't own a cat. The,John owns a dog but he doesn't own a cat. The man who lives next to John owns a cat but he doesn't own a dog.,dog,cat,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
1_dog_affirmative_negation_ref,affirmative_negation,1,2,GPT-3,John owns a cat but he doesn't own a dog. The,John owns a cat but he doesn't own a dog. The man who lives next to John owns a dog but he doesn't own a cat.,dog,cat,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
1_dog_negation_affirmative_ref,negation_affirmative,1,1,GPT-3,John doesn't own a dog but he owns a cat. The,John doesn't own a dog but he owns a cat. The cat's name is Jack.,dog,cat,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
1_dog_negation_affirmative_ref,negation_affirmative,1,2,GPT-3,John doesn't own a cat but he owns a dog. The,John doesn't own a cat but he owns a dog. The dog's name is Jack.,dog,cat,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1_dog_know_doubt_ref,know_doubt,1,1,GPT-3,I know that John owns a dog but I doubt that he owns a cat. The,I know that John owns a dog but I doubt that he owns a cat. The first sentence is explicit in the sense that it provides a subject (John) and a verb (owns).,dog,cat,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
1_dog_know_doubt_ref,know_doubt,1,2,GPT-3,I know that John owns a cat but I doubt that he owns a dog. The,I know that John owns a cat but I doubt that he owns a dog. The cat is the only animal (that) John owns.,dog,cat,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
1_dog_doubt_know_ref,doubt_know,1,1,GPT-3,I doubt that John owns a dog but I know that he owns a cat. The,I doubt that John owns a dog but I know that he owns a cat. The cat is the only animal (that) John owns.,dog,cat,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
1_dog_doubt_know_ref,doubt_know,1,2,GPT-3,I doubt that John owns a cat but I know that he owns a dog. The,I doubt that John owns a cat but I know that he owns a dog. The dog is a golden retriever.,dog,cat,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
