workerid,proliferate.condition,alternative,correct,order,path,rt,trial_id,trial_no,word,word_idx,catch_trials,condition,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.other_language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
464,list4,yeah,1,0,1,648,14_gin_managed,21,a,11,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,embodies.,1,0,1,1000,14_gin_managed,21,cucumber.,12,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,x-x-x,1,1,1,695,4_book_know,22,I,0,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,lady,1,1,1,672,4_book_know,22,know,1,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,week,1,0,1,912,4_book_know,22,that,2,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,sneak,1,1,1,960,4_book_know,22,Susan,3,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,democrats,1,1,1,1472,4_book_know,22,published,4,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,dad,1,1,1,824,4_book_know,22,a,5,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,okay.,1,0,1,552,4_book_know,22,book.,6,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,vote,1,0,1,976,4_book_know,22,She,7,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,cent,1,1,1,1880,4_book_know,22,is,8,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,jack,1,1,1,752,4_book_know,22,going,9,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,nor,1,1,1,1128,4_book_know,22,on,10,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,rangers,1,1,1,1024,4_book_know,22,tour,11,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,guess,1,1,1,960,4_book_know,22,later,12,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,hate,1,0,1,632,4_book_know,22,this,13,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,anti.,1,1,1,929,4_book_know,22,year.,14,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,x-x-x,1,1,0,807,filler_02,23,The,0,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,rescinded,1,1,0,1360,filler_02,23,lawnmower,1,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,mid,1,1,0,2488,filler_02,23,did,2,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,app,1,1,0,696,filler_02,23,not,3,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,senate,1,1,0,1288,filler_02,23,always,4,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,grateful,1,1,0,928,filler_02,23,function,5,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,thousand,1,1,0,536,filler_02,23,properly,6,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,ride,1,0,0,1000,filler_02,23,when,7,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,miss,1,1,0,616,filler_02,23,the,8,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,hates,1,1,0,944,filler_02,23,grass,9,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,cent,1,1,0,720,filler_02,23,was,10,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,pays.,1,0,0,952,filler_02,23,wet.,11,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,x-x-x,1,0,1,894,6_rat_negated,24,Carla,0,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,nobody,1,0,1,1384,6_rat_negated,24,didn't,1,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,yeah,1,1,1,824,6_rat_negated,24,get,2,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,self,1,0,1,873,6_rat_negated,24,a,3,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,sits,1,1,1,1439,6_rat_negated,24,pet,4,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,seas,1,1,1,1032,6_rat_negated,24,rat,5,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,fact,1,1,1,1928,6_rat_negated,24,and,6,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,west,1,1,1,648,6_rat_negated,24,she,7,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,pre,1,0,1,1080,6_rat_negated,24,is,8,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,nations,1,1,1,784,6_rat_negated,24,already,9,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,designate,1,0,1,968,6_rat_negated,24,regretting,10,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,hall,1,1,1,928,6_rat_negated,24,her,11,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,imagine.,1,0,1,504,6_rat_negated,24,decision.,12,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,x-x-x,1,0,0,790,15_bone_modal,25,David,0,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,worse,1,1,0,784,15_bone_modal,25,wants,1,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,cent,1,0,0,560,15_bone_modal,25,to,2,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,chambers,1,0,0,960,15_bone_modal,25,discover,3,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,jack,1,0,0,872,15_bone_modal,25,a,4,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,sits,1,1,0,1768,15_bone_modal,25,bone,5,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,me,1,0,0,1048,15_bone_modal,25,on,6,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,guys,1,1,0,752,15_bone_modal,25,his,7,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,protectionism,1,1,0,1112,15_bone_modal,25,archeological,8,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,accurately,1,1,0,696,15_bone_modal,25,expedition,9,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,gay,1,0,0,3545,15_bone_modal,25,and,10,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,anti,1,1,0,623,15_bone_modal,25,it,11,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,yes,1,0,0,1296,15_bone_modal,25,likely,12,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,streets,1,1,0,712,15_bone_modal,25,belongs,13,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,lose,1,1,0,536,15_bone_modal,25,to,14,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,app,1,1,0,880,15_bone_modal,25,an,15,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,bans,1,0,0,744,15_bone_modal,25,extinct,16,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,yeah.,1,1,0,1192,15_bone_modal,25,bird.,17,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,x-x-x,1,0,1,927,5_shirt_negated,26,Mary,0,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,forget,1,0,1,680,5_shirt_negated,26,didn't,1,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,anti,1,1,1,1016,5_shirt_negated,26,find,2,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,app,1,0,1,1296,5_shirt_negated,26,a,3,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,feels,1,0,1,904,5_shirt_negated,26,shirt,4,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,hour,1,1,1,688,5_shirt_negated,26,at,5,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,hate,1,1,1,600,5_shirt_negated,26,the,6,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,seems,1,0,1,873,5_shirt_negated,26,store,7,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,glad,1,1,1,1199,5_shirt_negated,26,and,8,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,vs,1,1,1,2336,5_shirt_negated,26,she,9,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,faith,1,0,1,1016,5_shirt_negated,26,had,10,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,lake,1,1,1,712,5_shirt_negated,26,to,11,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,hill,1,1,1,736,5_shirt_negated,26,wear,12,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,hear,1,0,1,904,5_shirt_negated,26,a,13,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,outcome,1,1,1,968,5_shirt_negated,26,t-shirt,14,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,leaders.,1,0,1,1505,5_shirt_negated,26,instead.,15,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,x-x-x,1,1,0,695,filler_10,27,The,0,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,encountered,1,1,0,1336,filler_10,27,documentary,1,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,sir,1,1,0,968,filler_10,27,did,2,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,cent,1,1,0,560,filler_10,27,not,3,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,practicing,1,1,0,1176,filler_10,27,accurately,4,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,chilled,1,0,0,880,filler_10,27,portray,5,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,eat,1,1,0,672,filler_10,27,the,6,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,anyway,1,1,0,816,filler_10,27,events,7,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,scholarship,1,1,0,768,filler_10,27,surrounding,8,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
464,list4,feel,1,0,0,760,filler_10,27,the,9,[],3,32,Yes,This was a very fun experiment. It almost makes you nervous when you feel so certain of your answers that you just start auto-answering the words. Felt like my brain was working faster than my fingers.,0,2,The price offered seemed fair to me.,Female,English,,There were no problems or bugs in the experiment.,Firefox,Windows,1080,1920,10.8859,
