pair_id,sentence,type,pronoun,preferred,noun,verb,ll,np_ll
13087,I doubt that Jessica made a martini. ||| She ,factive,1,0,martini,make,8.572018,0.0
13089,I know that Jessica made a martini. ||| She ,factive,1,1,martini,make,9.129314,0.0
13089,I doubt that Jessica made a martini. ||| She ,factive,1,0,martini,make,8.572018,0.0
13091,I know that Bill made a martini. ||| He ,factive,1,1,martini,make,8.8431425,0.0
13091,I doubt that Bill made a martini. ||| He ,factive,1,0,martini,make,8.278373,0.0
13093,I know that Chris made a martini. ||| He ,factive,1,1,martini,make,8.802072,0.0
13093,I doubt that Chris made a martini. ||| He ,factive,1,0,martini,make,8.220082,0.0
13095,I know that James made a martini. ||| He ,factive,1,1,martini,make,8.830515,0.0
13095,I doubt that James made a martini. ||| He ,factive,1,0,martini,make,8.525822,0.0
13097,I know that Jennifer made a martini. ||| She ,factive,1,1,martini,make,8.989373,0.0
13097,I doubt that Jennifer made a martini. ||| She ,factive,1,0,martini,make,8.373044,0.0
13099,I know that Jessica made a martini. ||| She ,factive,1,1,martini,make,9.129314,0.0
13099,I doubt that Jessica made a martini. ||| She ,factive,1,0,martini,make,8.572018,0.0
13101,I know that John had a martini. ||| He ,factive,1,1,martini,have,8.7374,0.0
13101,I doubt that John had a martini. ||| He ,factive,1,0,martini,have,8.210948,0.0
13103,I know that Sarah had a martini. ||| She ,factive,1,1,martini,have,8.901188,0.0
13103,I doubt that Sarah had a martini. ||| She ,factive,1,0,martini,have,8.385591,0.0
13105,I know that Bob had a martini. ||| He ,factive,1,1,martini,have,8.753051,0.0
13105,I doubt that Bob had a martini. ||| He ,factive,1,0,martini,have,8.087609,0.0
13107,I know that Bob had a martini. ||| He ,factive,1,1,martini,have,8.753051,0.0
13107,I doubt that Bob had a martini. ||| He ,factive,1,0,martini,have,8.087609,0.0
13109,I know that Elizabeth had a martini. ||| She ,factive,1,1,martini,have,8.877899,0.0
13109,I doubt that Elizabeth had a martini. ||| She ,factive,1,0,martini,have,8.484715,0.0
13111,I know that Sarah had a martini. ||| She ,factive,1,1,martini,have,8.901188,0.0
13111,I doubt that Sarah had a martini. ||| She ,factive,1,0,martini,have,8.385591,0.0
13113,I know that Jennifer had a martini. ||| She ,factive,1,1,martini,have,8.913981,0.0
13113,I doubt that Jennifer had a martini. ||| She ,factive,1,0,martini,have,8.259355,0.0
13115,I know that Elizabeth had a martini. ||| She ,factive,1,1,martini,have,8.877899,0.0
13115,I doubt that Elizabeth had a martini. ||| She ,factive,1,0,martini,have,8.484715,0.0
13117,I know that Barbara had a martini. ||| She ,factive,1,1,martini,have,8.895437,0.0
13117,I doubt that Barbara had a martini. ||| She ,factive,1,0,martini,have,8.463015,0.0
13119,I know that Jennifer had a martini. ||| She ,factive,1,1,martini,have,8.913981,0.0
13119,I doubt that Jennifer had a martini. ||| She ,factive,1,0,martini,have,8.259355,0.0
13121,I know that Bob slurped a martini. ||| He ,factive,1,1,martini,slurp,8.792697,0.0
13121,I doubt that Bob slurped a martini. ||| He ,factive,1,0,martini,slurp,8.359166,0.0
13123,I know that Linda slurped a martini. ||| She ,factive,1,1,martini,slurp,8.877584,0.0
13123,I doubt that Linda slurped a martini. ||| She ,factive,1,0,martini,slurp,8.576883,0.0
13125,I know that Jennifer slurped a martini. ||| She ,factive,1,1,martini,slurp,9.079887,0.0
13125,I doubt that Jennifer slurped a martini. ||| She ,factive,1,0,martini,slurp,8.63039,0.0
13127,I know that David slurped a martini. ||| He ,factive,1,1,martini,slurp,8.850543,0.0
13127,I doubt that David slurped a martini. ||| He ,factive,1,0,martini,slurp,8.562156,0.0
13129,I know that Mary slurped a martini. ||| She ,factive,1,1,martini,slurp,9.075482,0.0
13129,I doubt that Mary slurped a martini. ||| She ,factive,1,0,martini,slurp,8.714717,0.0
13131,I know that Elizabeth slurped a martini. ||| She ,factive,1,1,martini,slurp,9.082491,0.0
13131,I doubt that Elizabeth slurped a martini. ||| She ,factive,1,0,martini,slurp,8.812184,0.0
13133,I know that Barbara slurped a martini. ||| She ,factive,1,1,martini,slurp,9.025004,0.0
13133,I doubt that Barbara slurped a martini. ||| She ,factive,1,0,martini,slurp,8.674154,0.0
13135,I know that Joseph slurped a martini. ||| He ,factive,1,1,martini,slurp,8.801844,0.0
13135,I doubt that Joseph slurped a martini. ||| He ,factive,1,0,martini,slurp,8.488797,0.0
13137,I know that Elizabeth slurped a martini. ||| She ,factive,1,1,martini,slurp,9.082491,0.0
13137,I doubt that Elizabeth slurped a martini. ||| She ,factive,1,0,martini,slurp,8.812184,0.0
13139,I know that Bob slurped a martini. ||| He ,factive,1,1,martini,slurp,8.792697,0.0
13139,I doubt that Bob slurped a martini. ||| He ,factive,1,0,martini,slurp,8.359166,0.0
13141,I know that Bill downed a martini. ||| He ,factive,1,1,martini,down,8.959402,0.0
13141,I doubt that Bill downed a martini. ||| He ,factive,1,0,martini,down,8.403613,0.0
13143,I know that Michael downed a martini. ||| He ,factive,1,1,martini,down,8.792463,0.0
13143,I doubt that Michael downed a martini. ||| He ,factive,1,0,martini,down,8.2414465,0.0
13145,I know that Richard downed a martini. ||| He ,factive,1,1,martini,down,9.097387,0.0
13145,I doubt that Richard downed a martini. ||| He ,factive,1,0,martini,down,8.713222,0.0
13147,I know that Jessica downed a martini. ||| She ,factive,1,1,martini,down,9.227867,0.0
13147,I doubt that Jessica downed a martini. ||| She ,factive,1,0,martini,down,8.635202,0.0
13149,I know that James downed a martini. ||| He ,factive,1,1,martini,down,8.915131,0.0
13149,I doubt that James downed a martini. ||| He ,factive,1,0,martini,down,8.609247,0.0
13151,I know that Susan downed a martini. ||| She ,factive,1,1,martini,down,9.282361,0.0
13151,I doubt that Susan downed a martini. ||| She ,factive,1,0,martini,down,8.69465,0.0
13153,I know that Nancy downed a martini. ||| She ,factive,1,1,martini,down,9.228658,0.0
13153,I doubt that Nancy downed a martini. ||| She ,factive,1,0,martini,down,8.555477,0.0
13155,I know that John downed a martini. ||| He ,factive,1,1,martini,down,8.987551,0.0
13155,I doubt that John downed a martini. ||| He ,factive,1,0,martini,down,8.394709,0.0
13157,I know that Michael downed a martini. ||| He ,factive,1,1,martini,down,8.792463,0.0
13157,I doubt that Michael downed a martini. ||| He ,factive,1,0,martini,down,8.2414465,0.0
13159,I know that Jennifer downed a martini. ||| She ,factive,1,1,martini,down,9.17411,0.0
13159,I doubt that Jennifer downed a martini. ||| She ,factive,1,0,martini,down,8.544448,0.0
13161,I know that Jennifer poured a martini. ||| She ,factive,1,1,martini,pour,9.00781,0.0
13161,I doubt that Jennifer poured a martini. ||| She ,factive,1,0,martini,pour,8.382198,0.0
13163,I know that Michael poured a martini. ||| He ,factive,1,1,martini,pour,8.712393,0.0
13163,I doubt that Michael poured a martini. ||| He ,factive,1,0,martini,pour,8.154375,0.0
13165,I know that David poured a martini. ||| He ,factive,1,1,martini,pour,8.987048,0.0
13165,I doubt that David poured a martini. ||| He ,factive,1,0,martini,pour,8.38212,0.0
13167,I know that Mary poured a martini. ||| She ,factive,1,1,martini,pour,9.110391,0.0
13167,I doubt that Mary poured a martini. ||| She ,factive,1,0,martini,pour,8.526067,0.0
13169,I know that Richard poured a martini. ||| He ,factive,1,1,martini,pour,9.0272455,0.0
13169,I doubt that Richard poured a martini. ||| He ,factive,1,0,martini,pour,8.57583,0.0
13171,I know that Susan poured a martini. ||| She ,factive,1,1,martini,pour,9.120982,0.0
13171,I doubt that Susan poured a martini. ||| She ,factive,1,0,martini,pour,8.547599,0.0
13173,I know that Chris poured a martini. ||| He ,factive,1,1,martini,pour,8.738118,0.0
13173,I doubt that Chris poured a martini. ||| He ,factive,1,0,martini,pour,8.278162,0.0
13175,I know that Chris poured a martini. ||| He ,factive,1,1,martini,pour,8.738118,0.0
13175,I doubt that Chris poured a martini. ||| He ,factive,1,0,martini,pour,8.278162,0.0
13177,I know that Mary poured a martini. ||| She ,factive,1,1,martini,pour,9.110391,0.0
13177,I doubt that Mary poured a martini. ||| She ,factive,1,0,martini,pour,8.526067,0.0
13179,I know that Jessica poured a martini. ||| She ,factive,1,1,martini,pour,9.099271,0.0
13179,I doubt that Jessica poured a martini. ||| She ,factive,1,0,martini,pour,8.574339,0.0
13181,I know that Sarah ordered a martini. ||| She ,factive,1,1,martini,order,8.922213,0.0
13181,I doubt that Sarah ordered a martini. ||| She ,factive,1,0,martini,order,8.18142,0.0
13183,I know that Mary ordered a martini. ||| She ,factive,1,1,martini,order,8.8339405,0.0
13183,I doubt that Mary ordered a martini. ||| She ,factive,1,0,martini,order,8.404157,0.0
13185,I know that Nancy ordered a martini. ||| She ,factive,1,1,martini,order,8.819919,0.0
13185,I doubt that Nancy ordered a martini. ||| She ,factive,1,0,martini,order,8.190451,0.0
13187,I know that John ordered a martini. ||| He ,factive,1,1,martini,order,8.698127,0.0
13187,I doubt that John ordered a martini. ||| He ,factive,1,0,martini,order,8.143737,0.0
13189,I know that Michael ordered a martini. ||| He ,factive,1,1,martini,order,8.654508,0.0
13189,I doubt that Michael ordered a martini. ||| He ,factive,1,0,martini,order,8.024094,0.0
13191,I know that David ordered a martini. ||| He ,factive,1,1,martini,order,8.787537,0.0
13191,I doubt that David ordered a martini. ||| He ,factive,1,0,martini,order,8.242592,0.0
13193,I know that John ordered a martini. ||| He ,factive,1,1,martini,order,8.698127,0.0
13193,I doubt that John ordered a martini. ||| He ,factive,1,0,martini,order,8.143737,0.0
13195,I know that Linda ordered a martini. ||| She ,factive,1,1,martini,order,8.841961,0.0
13195,I doubt that Linda ordered a martini. ||| She ,factive,1,0,martini,order,8.307206,0.0
13197,I know that Thomas ordered a martini. ||| He ,factive,1,1,martini,order,8.792682,0.0
13197,I doubt that Thomas ordered a martini. ||| He ,factive,1,0,martini,order,8.722693,0.0
13199,I know that Nancy ordered a martini. ||| She ,factive,1,1,martini,order,8.819919,0.0
13199,I doubt that Nancy ordered a martini. ||| She ,factive,1,0,martini,order,8.190451,0.0
13201,I know that Sarah drunk an old fashioned. ||| She ,factive,1,1,old fashioned,drink,8.09424,0.0
13201,I doubt that Sarah drunk an old fashioned. ||| She ,factive,1,0,old fashioned,drink,7.644327,0.0
13203,I know that Richard drunk an old fashioned. ||| He ,factive,1,1,old fashioned,drink,8.1251335,0.0
13203,I doubt that Richard drunk an old fashioned. ||| He ,factive,1,0,old fashioned,drink,7.663071,0.0
13205,I know that Jennifer drunk an old fashioned. ||| She ,factive,1,1,old fashioned,drink,7.919116,0.0
13205,I doubt that Jennifer drunk an old fashioned. ||| She ,factive,1,0,old fashioned,drink,7.3773427,0.0
13207,I know that Elizabeth drunk an old fashioned. ||| She ,factive,1,1,old fashioned,drink,8.117175,0.0
13207,I doubt that Elizabeth drunk an old fashioned. ||| She ,factive,1,0,old fashioned,drink,7.679181,0.0
13209,I know that David drunk an old fashioned. ||| He ,factive,1,1,old fashioned,drink,7.998314,0.0
13209,I doubt that David drunk an old fashioned. ||| He ,factive,1,0,old fashioned,drink,7.392938,0.0
13211,I know that Susan drunk an old fashioned. ||| She ,factive,1,1,old fashioned,drink,8.053686,0.0
13211,I doubt that Susan drunk an old fashioned. ||| She ,factive,1,0,old fashioned,drink,7.592869,0.0
13213,I know that Mary drunk an old fashioned. ||| She ,factive,1,1,old fashioned,drink,7.941598,0.0
13213,I doubt that Mary drunk an old fashioned. ||| She ,factive,1,0,old fashioned,drink,7.5980396,0.0
13215,I know that Karen drunk an old fashioned. ||| She ,factive,1,1,old fashioned,drink,8.091151,0.0
13215,I doubt that Karen drunk an old fashioned. ||| She ,factive,1,0,old fashioned,drink,7.6013317,0.0
13217,I know that John drunk an old fashioned. ||| He ,factive,1,1,old fashioned,drink,8.066226,0.0
13217,I doubt that John drunk an old fashioned. ||| He ,factive,1,0,old fashioned,drink,7.466463,0.0
13219,I know that Joseph drunk an old fashioned. ||| He ,factive,1,1,old fashioned,drink,7.875847,0.0
13219,I doubt that Joseph drunk an old fashioned. ||| He ,factive,1,0,old fashioned,drink,7.540499,0.0
13221,I know that Barbara brought an old fashioned. ||| She ,factive,1,1,old fashioned,bring,7.6540174,0.0
13221,I doubt that Barbara brought an old fashioned. ||| She ,factive,1,0,old fashioned,bring,7.372052,0.0
13223,I know that Jessica brought an old fashioned. ||| She ,factive,1,1,old fashioned,bring,7.750309,0.0
13223,I doubt that Jessica brought an old fashioned. ||| She ,factive,1,0,old fashioned,bring,7.512017,0.0
13225,I know that Elizabeth brought an old fashioned. ||| She ,factive,1,1,old fashioned,bring,7.4879355,0.0
13225,I doubt that Elizabeth brought an old fashioned. ||| She ,factive,1,0,old fashioned,bring,7.249409,0.0
13227,I know that Elizabeth brought an old fashioned. ||| She ,factive,1,1,old fashioned,bring,7.4879355,0.0
13227,I doubt that Elizabeth brought an old fashioned. ||| She ,factive,1,0,old fashioned,bring,7.249409,0.0
13229,I know that Barbara brought an old fashioned. ||| She ,factive,1,1,old fashioned,bring,7.6540174,0.0
13229,I doubt that Barbara brought an old fashioned. ||| She ,factive,1,0,old fashioned,bring,7.372052,0.0
13231,I know that Jessica brought an old fashioned. ||| She ,factive,1,1,old fashioned,bring,7.750309,0.0
13231,I doubt that Jessica brought an old fashioned. ||| She ,factive,1,0,old fashioned,bring,7.512017,0.0
13233,I know that Susan brought an old fashioned. ||| She ,factive,1,1,old fashioned,bring,7.592272,0.0
13233,I doubt that Susan brought an old fashioned. ||| She ,factive,1,0,old fashioned,bring,7.4465494,0.0
13235,I know that Michael brought an old fashioned. ||| He ,factive,1,1,old fashioned,bring,7.2056875,0.0
13235,I doubt that Michael brought an old fashioned. ||| He ,factive,1,0,old fashioned,bring,7.076853,0.0
13237,I know that Jennifer brought an old fashioned. ||| She ,factive,1,1,old fashioned,bring,7.5996947,0.0
13237,I doubt that Jennifer brought an old fashioned. ||| She ,factive,1,0,old fashioned,bring,7.21232,0.0
13239,I know that Elizabeth brought an old fashioned. ||| She ,factive,1,1,old fashioned,bring,7.4879355,0.0
13239,I doubt that Elizabeth brought an old fashioned. ||| She ,factive,1,0,old fashioned,bring,7.249409,0.0
13241,I know that Mary got an old fashioned. ||| She ,factive,1,1,old fashioned,get,7.5270514,0.0
13241,I doubt that Mary got an old fashioned. ||| She ,factive,1,0,old fashioned,get,7.1478453,0.0
13243,I know that Karen got an old fashioned. ||| She ,factive,1,1,old fashioned,get,7.3539457,0.0
13243,I doubt that Karen got an old fashioned. ||| She ,factive,1,0,old fashioned,get,6.924969,0.0
13245,I know that Mary got an old fashioned. ||| She ,factive,1,1,old fashioned,get,7.5270514,0.0
13245,I doubt that Mary got an old fashioned. ||| She ,factive,1,0,old fashioned,get,7.1478453,0.0
13247,I know that Jessica got an old fashioned. ||| She ,factive,1,1,old fashioned,get,7.5727754,0.0
13247,I doubt that Jessica got an old fashioned. ||| She ,factive,1,0,old fashioned,get,7.2361317,0.0
13249,I know that Jennifer got an old fashioned. ||| She ,factive,1,1,old fashioned,get,7.443162,0.0
13249,I doubt that Jennifer got an old fashioned. ||| She ,factive,1,0,old fashioned,get,6.9297466,0.0
13251,I know that Nancy got an old fashioned. ||| She ,factive,1,1,old fashioned,get,7.444049,0.0
13251,I doubt that Nancy got an old fashioned. ||| She ,factive,1,0,old fashioned,get,6.9945135,0.0
13253,I know that Michael got an old fashioned. ||| He ,factive,1,1,old fashioned,get,7.1014504,0.0
13253,I doubt that Michael got an old fashioned. ||| He ,factive,1,0,old fashioned,get,6.6510973,0.0
13255,I know that Bob got an old fashioned. ||| He ,factive,1,1,old fashioned,get,7.383956,0.0
13255,I doubt that Bob got an old fashioned. ||| He ,factive,1,0,old fashioned,get,6.789234,0.0
13257,I know that Linda got an old fashioned. ||| She ,factive,1,1,old fashioned,get,7.5003295,0.0
13257,I doubt that Linda got an old fashioned. ||| She ,factive,1,0,old fashioned,get,7.2135134,0.0
13259,I know that Elizabeth got an old fashioned. ||| She ,factive,1,1,old fashioned,get,7.37529,0.0
13259,I doubt that Elizabeth got an old fashioned. ||| She ,factive,1,0,old fashioned,get,6.9534106,0.0
13261,I know that Richard bought an old fashioned. ||| He ,factive,1,1,old fashioned,buy,8.056821,0.0
13261,I doubt that Richard bought an old fashioned. ||| He ,factive,1,0,old fashioned,buy,7.462848,0.0
13263,I know that Elizabeth bought an old fashioned. ||| She ,factive,1,1,old fashioned,buy,7.8264194,0.0
13263,I doubt that Elizabeth bought an old fashioned. ||| She ,factive,1,0,old fashioned,buy,7.325809,0.0
13265,I know that Bob bought an old fashioned. ||| He ,factive,1,1,old fashioned,buy,7.9521008,0.0
13265,I doubt that Bob bought an old fashioned. ||| He ,factive,1,0,old fashioned,buy,6.9844146,0.0
13267,I know that Bob bought an old fashioned. ||| He ,factive,1,1,old fashioned,buy,7.9521008,0.0
13267,I doubt that Bob bought an old fashioned. ||| He ,factive,1,0,old fashioned,buy,6.9844146,0.0
13269,I know that David bought an old fashioned. ||| He ,factive,1,1,old fashioned,buy,7.9123287,0.0
13269,I doubt that David bought an old fashioned. ||| He ,factive,1,0,old fashioned,buy,7.119522,0.0
13271,I know that Richard bought an old fashioned. ||| He ,factive,1,1,old fashioned,buy,8.056821,0.0
13271,I doubt that Richard bought an old fashioned. ||| He ,factive,1,0,old fashioned,buy,7.462848,0.0
13273,I know that Nancy bought an old fashioned. ||| She ,factive,1,1,old fashioned,buy,7.9237747,0.0
13273,I doubt that Nancy bought an old fashioned. ||| She ,factive,1,0,old fashioned,buy,7.156959,0.0
13275,I know that Jessica bought an old fashioned. ||| She ,factive,1,1,old fashioned,buy,8.111557,0.0
13275,I doubt that Jessica bought an old fashioned. ||| She ,factive,1,0,old fashioned,buy,7.664695,0.0
13277,I know that Jessica bought an old fashioned. ||| She ,factive,1,1,old fashioned,buy,8.111557,0.0
13277,I doubt that Jessica bought an old fashioned. ||| She ,factive,1,0,old fashioned,buy,7.664695,0.0
13279,I know that David bought an old fashioned. ||| He ,factive,1,1,old fashioned,buy,7.9123287,0.0
13279,I doubt that David bought an old fashioned. ||| He ,factive,1,0,old fashioned,buy,7.119522,0.0
13281,I know that Jennifer made an old fashioned. ||| She ,factive,1,1,old fashioned,make,7.6387696,0.0
13281,I doubt that Jennifer made an old fashioned. ||| She ,factive,1,0,old fashioned,make,7.1377835,0.0
13283,I know that Barbara made an old fashioned. ||| She ,factive,1,1,old fashioned,make,7.5506024,0.0
13283,I doubt that Barbara made an old fashioned. ||| She ,factive,1,0,old fashioned,make,7.2827253,0.0
13285,I know that Jessica made an old fashioned. ||| She ,factive,1,1,old fashioned,make,7.756751,0.0
13285,I doubt that Jessica made an old fashioned. ||| She ,factive,1,0,old fashioned,make,7.379729,0.0
13287,I know that Nancy made an old fashioned. ||| She ,factive,1,1,old fashioned,make,7.5785427,0.0
13287,I doubt that Nancy made an old fashioned. ||| She ,factive,1,0,old fashioned,make,7.322894,0.0
13289,I know that Sarah made an old fashioned. ||| She ,factive,1,1,old fashioned,make,7.622991,0.0
13289,I doubt that Sarah made an old fashioned. ||| She ,factive,1,0,old fashioned,make,7.229244,0.0
13291,I know that James made an old fashioned. ||| He ,factive,1,1,old fashioned,make,7.5109844,0.0
13291,I doubt that James made an old fashioned. ||| He ,factive,1,0,old fashioned,make,7.2907887,0.0
13293,I know that Michael made an old fashioned. ||| He ,factive,1,1,old fashioned,make,7.3812656,0.0
13293,I doubt that Michael made an old fashioned. ||| He ,factive,1,0,old fashioned,make,7.0751734,0.0
13295,I know that Barbara made an old fashioned. ||| She ,factive,1,1,old fashioned,make,7.5506024,0.0
13295,I doubt that Barbara made an old fashioned. ||| She ,factive,1,0,old fashioned,make,7.2827253,0.0
13297,I know that Richard made an old fashioned. ||| He ,factive,1,1,old fashioned,make,7.656225,0.0
13297,I doubt that Richard made an old fashioned. ||| He ,factive,1,0,old fashioned,make,7.4079795,0.0
13299,I know that Barbara made an old fashioned. ||| She ,factive,1,1,old fashioned,make,7.5506024,0.0
13299,I doubt that Barbara made an old fashioned. ||| She ,factive,1,0,old fashioned,make,7.2827253,0.0
13301,I know that Mary had an old fashioned. ||| She ,factive,1,1,old fashioned,have,7.26099,0.0
13301,I doubt that Mary had an old fashioned. ||| She ,factive,1,0,old fashioned,have,7.1259623,0.0
13303,I know that Linda had an old fashioned. ||| She ,factive,1,1,old fashioned,have,7.332321,0.0
13303,I doubt that Linda had an old fashioned. ||| She ,factive,1,0,old fashioned,have,7.203887,0.0
13305,I know that Nancy had an old fashioned. ||| She ,factive,1,1,old fashioned,have,7.2980313,0.0
13305,I doubt that Nancy had an old fashioned. ||| She ,factive,1,0,old fashioned,have,7.0314703,0.0
13307,I know that Barbara had an old fashioned. ||| She ,factive,1,1,old fashioned,have,7.207549,0.0
13307,I doubt that Barbara had an old fashioned. ||| She ,factive,1,0,old fashioned,have,7.0018854,0.0
13309,I know that Barbara had an old fashioned. ||| She ,factive,1,1,old fashioned,have,7.207549,0.0
13309,I doubt that Barbara had an old fashioned. ||| She ,factive,1,0,old fashioned,have,7.0018854,0.0
13311,I know that Jessica had an old fashioned. ||| She ,factive,1,1,old fashioned,have,7.5049987,0.0
13311,I doubt that Jessica had an old fashioned. ||| She ,factive,1,0,old fashioned,have,7.2816386,0.0
13313,I know that Jessica had an old fashioned. ||| She ,factive,1,1,old fashioned,have,7.5049987,0.0
13313,I doubt that Jessica had an old fashioned. ||| She ,factive,1,0,old fashioned,have,7.2816386,0.0
13315,I know that Elizabeth had an old fashioned. ||| She ,factive,1,1,old fashioned,have,7.1632166,0.0
13315,I doubt that Elizabeth had an old fashioned. ||| She ,factive,1,0,old fashioned,have,7.0238366,0.0
13317,I know that Bob had an old fashioned. ||| He ,factive,1,1,old fashioned,have,7.3114643,0.0
13317,I doubt that Bob had an old fashioned. ||| He ,factive,1,0,old fashioned,have,6.8753004,0.0
13319,I know that Barbara had an old fashioned. ||| She ,factive,1,1,old fashioned,have,7.207549,0.0
13319,I doubt that Barbara had an old fashioned. ||| She ,factive,1,0,old fashioned,have,7.0018854,0.0
13321,I know that Chris slurped an old fashioned. ||| He ,factive,1,1,old fashioned,slurp,8.40762,0.0
13321,I doubt that Chris slurped an old fashioned. ||| He ,factive,1,0,old fashioned,slurp,7.79669,0.0
13323,I know that Joseph slurped an old fashioned. ||| He ,factive,1,1,old fashioned,slurp,8.305353,0.0
13323,I doubt that Joseph slurped an old fashioned. ||| He ,factive,1,0,old fashioned,slurp,7.745778,0.0
13325,I know that Linda slurped an old fashioned. ||| She ,factive,1,1,old fashioned,slurp,8.577968,0.0
13325,I doubt that Linda slurped an old fashioned. ||| She ,factive,1,0,old fashioned,slurp,7.898613,0.0
13327,I know that Mary slurped an old fashioned. ||| She ,factive,1,1,old fashioned,slurp,8.527544,0.0
13327,I doubt that Mary slurped an old fashioned. ||| She ,factive,1,0,old fashioned,slurp,7.9338727,0.0
13329,I know that Bill slurped an old fashioned. ||| He ,factive,1,1,old fashioned,slurp,8.3408165,0.0
13329,I doubt that Bill slurped an old fashioned. ||| He ,factive,1,0,old fashioned,slurp,7.818007,0.0
13331,I know that James slurped an old fashioned. ||| He ,factive,1,1,old fashioned,slurp,8.365369,0.0
13331,I doubt that James slurped an old fashioned. ||| He ,factive,1,0,old fashioned,slurp,7.926927,0.0
13333,I know that Nancy slurped an old fashioned. ||| She ,factive,1,1,old fashioned,slurp,8.58067,0.0
13333,I doubt that Nancy slurped an old fashioned. ||| She ,factive,1,0,old fashioned,slurp,7.7529573,0.0
13335,I know that David slurped an old fashioned. ||| He ,factive,1,1,old fashioned,slurp,8.354376,0.0
13335,I doubt that David slurped an old fashioned. ||| He ,factive,1,0,old fashioned,slurp,7.835969,0.0
13337,I know that Elizabeth slurped an old fashioned. ||| She ,factive,1,1,old fashioned,slurp,8.598474,0.0
13337,I doubt that Elizabeth slurped an old fashioned. ||| She ,factive,1,0,old fashioned,slurp,7.9803257,0.0
13339,I know that Sarah slurped an old fashioned. ||| She ,factive,1,1,old fashioned,slurp,8.733638,0.0
13339,I doubt that Sarah slurped an old fashioned. ||| She ,factive,1,0,old fashioned,slurp,7.942582,0.0
13341,I know that Barbara downed an old fashioned. ||| She ,factive,1,1,old fashioned,down,8.643788,0.0
13341,I doubt that Barbara downed an old fashioned. ||| She ,factive,1,0,old fashioned,down,8.110438,0.0
13343,I know that Bob downed an old fashioned. ||| He ,factive,1,1,old fashioned,down,8.654248,0.0
13343,I doubt that Bob downed an old fashioned. ||| He ,factive,1,0,old fashioned,down,7.7818766,0.0
13345,I know that Elizabeth downed an old fashioned. ||| She ,factive,1,1,old fashioned,down,8.699073,0.0
13345,I doubt that Elizabeth downed an old fashioned. ||| She ,factive,1,0,old fashioned,down,8.162527,0.0
13347,I know that Elizabeth downed an old fashioned. ||| She ,factive,1,1,old fashioned,down,8.699073,0.0
13347,I doubt that Elizabeth downed an old fashioned. ||| She ,factive,1,0,old fashioned,down,8.162527,0.0
13349,I know that Linda downed an old fashioned. ||| She ,factive,1,1,old fashioned,down,8.717491,0.0
13349,I doubt that Linda downed an old fashioned. ||| She ,factive,1,0,old fashioned,down,8.182105,0.0
13351,I know that Barbara downed an old fashioned. ||| She ,factive,1,1,old fashioned,down,8.643788,0.0
13351,I doubt that Barbara downed an old fashioned. ||| She ,factive,1,0,old fashioned,down,8.110438,0.0
13353,I know that Jessica downed an old fashioned. ||| She ,factive,1,1,old fashioned,down,8.88565,0.0
13353,I doubt that Jessica downed an old fashioned. ||| She ,factive,1,0,old fashioned,down,8.424208,0.0
13355,I know that Linda downed an old fashioned. ||| She ,factive,1,1,old fashioned,down,8.717491,0.0
13355,I doubt that Linda downed an old fashioned. ||| She ,factive,1,0,old fashioned,down,8.182105,0.0
13357,I know that Bill downed an old fashioned. ||| He ,factive,1,1,old fashioned,down,8.484012,0.0
13357,I doubt that Bill downed an old fashioned. ||| He ,factive,1,0,old fashioned,down,7.9201345,0.0
13359,I know that David downed an old fashioned. ||| He ,factive,1,1,old fashioned,down,8.472733,0.0
13359,I doubt that David downed an old fashioned. ||| He ,factive,1,0,old fashioned,down,7.8958406,0.0
13361,I know that John poured an old fashioned. ||| He ,factive,1,1,old fashioned,pour,7.7004147,0.0
13361,I doubt that John poured an old fashioned. ||| He ,factive,1,0,old fashioned,pour,7.63326,0.0
13363,I know that Bill poured an old fashioned. ||| He ,factive,1,1,old fashioned,pour,7.5413675,0.0
13363,I doubt that Bill poured an old fashioned. ||| He ,factive,1,0,old fashioned,pour,7.4714165,0.0
13365,I know that Karen poured an old fashioned. ||| She ,factive,1,1,old fashioned,pour,7.799905,0.0
13365,I doubt that Karen poured an old fashioned. ||| She ,factive,1,0,old fashioned,pour,7.609921,0.0
13367,I know that James poured an old fashioned. ||| He ,factive,1,1,old fashioned,pour,7.6958456,0.0
13367,I doubt that James poured an old fashioned. ||| He ,factive,1,0,old fashioned,pour,7.7155156,0.0
13369,I know that Michael poured an old fashioned. ||| He ,factive,1,1,old fashioned,pour,7.415019,0.0
13369,I doubt that Michael poured an old fashioned. ||| He ,factive,1,0,old fashioned,pour,7.2638683,0.0
13371,I know that James poured an old fashioned. ||| He ,factive,1,1,old fashioned,pour,7.6958456,0.0
13371,I doubt that James poured an old fashioned. ||| He ,factive,1,0,old fashioned,pour,7.7155156,0.0
13373,I know that David poured an old fashioned. ||| He ,factive,1,1,old fashioned,pour,7.5301814,0.0
13373,I doubt that David poured an old fashioned. ||| He ,factive,1,0,old fashioned,pour,7.4492426,0.0
13375,I know that Barbara poured an old fashioned. ||| She ,factive,1,1,old fashioned,pour,7.9010677,0.0
13375,I doubt that Barbara poured an old fashioned. ||| She ,factive,1,0,old fashioned,pour,7.7330008,0.0
13377,I know that Barbara poured an old fashioned. ||| She ,factive,1,1,old fashioned,pour,7.9010677,0.0
13377,I doubt that Barbara poured an old fashioned. ||| She ,factive,1,0,old fashioned,pour,7.7330008,0.0
